ID|SalesArea|Revenue|TimeSince1stOpening|TimeSinceLastOpening|HasCoffee|IsInShoppingMall|HasOnSiteBakery|Population_by_ZC_area_500m|Population500m|Population200m|Population100m|PurchasingPower500m|PurchasingPower200m|PurchasingPower100m|AlcSpending|FoodNonAlcSpending|TobaccoSpending|PopulationDistrict|NonNetworkShopsPerPop|NonNetworkShopsPerPP|NonNetworkShops|ZabkaCount500m|ZabkaCount200m|ZabkaCount100m|SelectedGFKNetworksPerPop|SelectedGFKNetworksPerPP|SelectedGFKNetworksPerZCArea|SelectedGFKNetworks|HighPriceCompetitors500m|HighPriceCompetitors200m|HighPriceCompetitors100m|LowPriceCompetitors500m|LowPriceCompetitors200m|LowPriceCompetitors100m|Discount_500mers500m|Discount_200mers200m|Discount_100mers100m|LiquorStores500m|LiquorStores200m|LiquorStores100m|DirectCompetitors500m|DirectCompetitors200m|DirectCompetitors100m|traditional_shops_100m|traditional_shops_200m|traditional_shops_500m|HasBiedronkaIn500|HasBiedronkaIn200|HasBiedronkaIn100|HasOtherDiscounterIn500|HasOtherDiscounterIn200|HasOtherDiscounterIn100|HasLiqureStoreIn500|HasLiqureStoreIn200|HasLiqureStoreIn100|DirectCompetitorsPerPP100K500m|DirectCompetitorsPerPP100K200m|DirectCompetitorsPerPP100K100m|DistanceCenterCompetitorsin200|TransportPOIs500m|TransportPOIs200m|TransportPOIs100m|TrafficDriversPOIs500m|TrafficDriversPOIs200m|TrafficDriversPOIs100m|AccomodationPlaces|CafeRestaurants500m|CafeRestaurants200m|CafeRestaurants100m|HasBigTrafficGenerator500m|HasBigTrafficGenerator200m|HasBigTrafficGenerator100m|HasChurchesIn500|HasChurchesIn200|HasChurchesIn100|HasBigDrugstoreIn100|HasSchoolIn200|HasSchoolIn100|HasMetroTrainStIn500|HasMetroTrainStIn200|HasMetroTrainStIn100|HasBusStopIn100|HasBusStopIn50|HasHospitalIn50|OfficeArea500m|OfficeArea200m|OfficeArea100m|asRuralArea500m|RuralArea200m|RuralArea100m|IsOfficeDistrict|DistanceCenterTrafficDriversin200|HasRossmannIn100|DistrictCategory|PP_PC_GMINA_CAT|POP_GMINA_CAT|IsCapitalCity|odl_drogi_krajowe_50m|odl_drogi_krajowe_25m|LocationClass|odl_drogi_sec_tert_25m|AccomodationPlacesPerPop|IsTouristicDistrict
3171|0,17014925373134329|0,2429957398356517|,168421052631|,100558659217|0|0|0|595|1011|95,151586254287423|23,787811833421884|21446419,803920355|3431403,3464814187|857847,78103997395|216615|1172815|146403|19844|0,19831932773109243|5,5020838479730721E-6|118|2|2|1|1,3445378151260505E-2|3,7302263376088621E-7|1,0484227823976213E-7|8|2|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|7|1|0|0|0|0|0|0|0|0|9,3255658440221552E-3|5,8285191160952023E-2|0,1165707975356297|135,05805873153889|3|0|0|1|0|0|72|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,51780833874467447|0,7966250687138694|0,92041102357495364|0|200|0|wiejska|>35TYS|<20TYS|0|0|0|rural area|0|3,6283007458173757|0
3175|0,21492537313432836|0,19352982727801865|,168421052631|,178770949720|1|1|0|301|2764|48,154194056002275|12,038552809007269|5987010,7929368559|957922,31509335048|239480,66421309719|24005|141108|20432|5281|2,6578073089700997E-2|1,3362260862195132E-6|8|1|1|1|9,9667774086378731E-3|5,0108478233231751E-7|2,1768532347322636E-7|3|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1,6702826077743916E-2|0,10439259888235812|0,41757024655241876|69,403754469413713|3|1|1|4|3|3|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0,42357279473473936|0,13223239150695854|0|0|29,703710198996784|0|wiejska|<20TYS|<20TYS|0|0|0|rural area|1|0|0
3179|0,19701492537313434|0,32622140505849068|,178947368421|,189944134078|0|0|0|9889|10276|2117,308218947157|749,8884171184045|396354638,61892951|84110990,777675912|29438676,14733481|3526803|18885940|2563031|1720398|2,6291839417534636E-3|6,5597819393751042E-8|26|1|1|1|0|0|0|0|1|0|0|2|0|0|0|0|0|3|2|3|0|0|0|0|0|7|0|0|0|0|0|0|1|1|0|2,5229930536058094E-4|1,1889052676162415E-3|3,3968918812625807E-3|150,69864782075641|14|4|1|3|0|0|25199|4|1|0|1|0|0|0|0|0|0|1|0|1|0|0|0|1|0|4500|0|0|0|0|0|0|23,020308585908502|0|miejska|>35TYS|>500TYS|1|0|0|transport hub|1|14,647192103222626|0
3185|0,19701492537313434|0,35091476364904645|,178947368421|,094972067039|1|0|0|8937|8842|1626,1269416066607|651,26662474538534|342621254,02314019|61847861,036203243|24825725,312718697|2469637|13216608|1841807|632996|7,0493454179254783E-3|1,8387650871111768E-7|63|6|2|1|5,5947185856551412E-4|1,4593373707231562E-8|3,2479947317467982E-6|5|2|0|0|0|0|0|1|1|0|5|2|5|3|1|0|0|4|21|1|1|0|0|0|0|1|1|0|2,6268072673016813E-3|4,8506123732297238E-3|4,0280796931547484E-3|39,784675226651252|43|1|0|36|4|2|9588|43|2|2|1|1|1|1|0|0|0|1|0|1|0|0|0|0|0|7700|6000|6000|0|0|0|0|32,631270709694469|0|miejska|30-35TYS|>500TYS|1|0|0|institutional hub|1|15,147015147015146|0
3193|0,25970149253731345|0,16083784589140562|,168421052631|,178770949720|1|0|0|356|4195|56,906420108372039|14,226599372181498|9108259,0355453566|1457324,3584019367|364330,94478307565|120830|694865|98635|48185|0,6348314606741573|2,4812645217711276E-5|226|1|1|1|1,1235955056179775E-2|4,3916186226037655E-7|3,2038419620784124E-8|4|0|0|0|1|0|0|2|0|0|2|0|2|0|0|0|0|0|7|0|0|0|1|0|0|1|0|0|1,0979046556509414E-2|6,8618903831167241E-2|0,27447572442560558|200|8|2|1|5|1|0|108|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|54,169252138215448|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|0|2,2413614195288991|0
3203|0,23283582089552238|0,21710861600346465|,168421052631|,178770949720|1|0|0|155|2453|24,813660822334004|6,2034117083147979|3752041,3765674424|600324,9642785117|150081,15645906911|54665|311078|42859|40464|0,4838709677419355|1,9989118581792881E-5|75|2|2|1|3,2258064516129031E-2|1,3326079054528587E-6|2,4399697423022229E-8|5|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|1|6|0|0|0|0|0|0|0|0|0|0,05330431621811435|0,33315289534954773|0,66630616633922657|79,781965493232548|0|0|0|8|5|1|169|3|1|1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|3,7569739413755243E-2|0|0|0|21,187503653603123|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|institutional hub|1|4,176551996836694|0
3206|0,15522388059701492|0,30299296077433524|,168421052631|,094972067039|0|0|0|6726|6361|1593,8616683710893|563,90283639966765|324196109,51951164|76564203,683408231|27071827,203780279|2571169|13467001|1756265|1720398|2,9735355337496285E-3|6,1691054928579605E-8|20|1|1|1|0|0|0|0|1|1|1|0|0|0|0|0|0|1|1|1|0|0|0|1|4|4|0|0|0|0|0|0|1|1|0|3,0845527464289801E-4|1,3060933855395195E-3|3,6938770053185077E-3|39,704275594308548|24|5|5|9|3|1|25199|10|4|1|1|1|1|0|0|0|0|1|1|0|0|0|1|1|0|13587|2065|2065|0|0|0|1|35,967876039618524|0|miejska|>35TYS|>500TYS|1|0|0|transport-institutinal hub|1|14,647192103222626|0
3214|0,23283582089552238|0,16418368084921175|,136842105263|,145251396648|1|0|0|466|3474|74,522157472600924|18,630408553128991|11311387,353799378|1809818,4169834715|452451,42731912987|234442|1331148|188675|64432|0,23390557939914164|9,6363068994704727E-6|109|11|3|2|2,3605150214592276E-2|9,7247133847867146E-7|9,5285471353565817E-8|11|3|0|0|0|0|0|0|0|0|2|1|2|1|0|0|3|9|12|0|0|0|0|0|0|1|1|0|0,10608778237949144|0,16576248599570959|0,44203639976348885|18,626660546948035|15|0|0|23|11|3|306|12|8|2|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|43,311770104257178|0|miejska|20-25TYS|50-200TYS|0|0|0|institutional hub|0|4,7491929476036754|0
3215|0,16716417910447762|0,14565725004160651|,168421052631|,100558659217|0|0|0|1075|4008|171,9791515365219|42,994773123841874|22311357,075640485|3569823,9626757377|892455,68428509985|220845|1243383|179704|39851|0,08930232558139535|4,3027414098810109E-6|96|2|1|1|1,0232558139534883E-2|4,9302245321553241E-7|3,3052091513640148E-7|11|2|0|0|2|0|0|1|0|0|2|0|2|0|0|0|1|1|8|1|0|0|0|0|0|1|0|0|8,9640446039187718E-3|2,8012585787296266E-2|0,11205038161654474|200|6|2|0|3|1|0|149|1|1|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|72,311213476616572|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|1|3,7389275049559609|0
3218|0,16119402985074627|0,2290894718754081|,168421052631|,178770949720|0|0|0|129|1297|20,628492781620416|5,1571215770050598|3200947,2798835663|512151,46834781789|128037,82690631849|44825|252113|34387|32528|0,38759689922480622|1,5620375978769239E-5|50|1|1|1|7,7519379844961239E-3|3,124075195753848E-7|5,9675863271027115E-9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,03124075195753848|0,19525473649933364|0,78101919109551154|200|0|0|0|0|0|0|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,56248073920514907|1,1383543101647343E-2|0|0|200|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|1,5063944909001477|0
3239|0,19104477611940299|0,36114957139416198|,168421052631|,178770949720|0|0|0|107|616|17,143879367668983|4,2859687233853672|2557187,969159741|409150,01099874196|102287,476055183|51943|301985|41700|12157|0,21495327102803738|8,9942547350390917E-6|23|1|1|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|3,9105455369735184E-2|0,24440913433168032|0,97763679246568824|200|0|0|0|1|0|0|20|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,58925364440713535|0,35706552442787792|0,22966316687504176|0|32,235295976766558|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|shopping street|1|1,6451427161306242|0
3240|0,17611940298507461|0,22594599308516122|,168421052631|,039106145251|0|0|0|7546|9118|1119,3158206185283|210,45021221848998|235603296,85833594|34329710,983512975|6434712,9020612566|1689335|8943333|1189248|551627|3,0479724357275377E-3|9,7621723917681385E-8|23|2|2|1|5,3008216273522392E-4|1,6977691116118502E-8|1,5186981698982674E-6|4|3|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|2|5|0|0|0|0|0|0|0|0|0|8,488845558059251E-4|5,8258573774783908E-3|1,5540708889741859E-2|85,999968072334852|11|0|0|6|3|1|8054|1|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|6412|1680|0|0|0|0|0|127,64426558738269|0|miejska|30-35TYS|>500TYS|1|0|0|shopping street|1|14,600445590951857|0
3241|0,18805970149253731|0,23710061671153723|,168421052631|,178770949720|0|0|0|595|1225|95,152201022049667|23,788048716674162|21446410,310785532|3431425,5165391099|857856,32364043454|82179|444942|55542|71974|0,19831932773109243|5,5020862834400342E-6|118|1|1|1|1,3445378151260505E-2|3,7302279887729047E-7|1,0484227823976213E-7|8|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,6627849859661313E-3|2,9142407293415093E-2|0,11656963671449769|200|5|0|0|0|0|0|285|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36036649002776899|0,44962882205595589|0,25394236480042676|0|200|0|miejsko-wiejska|30-35TYS|50-200TYS|0|0|0|neighbourhood|0|3,9597632478394975|0
3245|0,14029850746268657|0,33114132330525309|,163157894736|,173184357541|0|0|0|2600|230|46,001556338715133|6,567214073561086|17749643,329149313|1670101,8162807513|246513,97257982159|116145|641447|82332|1720398|2,3076923076923079E-3|3,3803496153336856E-7|6|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5,6339160255561424E-3|5,9876588975093709E-2|0,40565651899354244|200|4|0|0|0|0|0|25199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4610138295713731|0,48238326455114983|0,53643630194242709|0|200|0|miejska|>35TYS|>500TYS|1|0|0|neighbourhood|0|14,647192103222626|0
3247|0,22388059701492538|0,53571950608579555|,168421052631|,178770949720|1|0|0|6198|4397|462,31803129019784|41,666992823290585|219019196,74780205|16464385,606685273|1477810,2825765163|523170|2869747|397342|456967|8,2284607938044527E-3|2,3285630098774347E-7|51|3|2|1|3,2268473701193933E-4|9,1316196465781762E-9|1,0882295657157168E-6|2|0|0|0|1|1|0|1|0|0|3|1|3|2|1|1|1|1|4|1|0|0|0|0|0|1|1|1|2,2829049116445438E-3|1,8221147582827911E-2|0,13533536906463137|15,146905765840064|14|0|0|15|6|1|12926|49|9|5|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|10010|10010|0|0|0|0|0|15,739991195631857|0|miejska|30-35TYS|200-500TYS|1|0|0|institutional hub|1|28,286506465455929|0
3249|0,19402985074626866|0,2409781790697641|,136842105263|,145251396648|0|0|0|1758|4526|381,59001344754478|93,079137494317564|49591053,941443786|10803617,818393121|2642136,6022465662|155277|826529|111136|405606|1,5927189988623434E-2|5,6461796583435976E-7|28|3|1|1|5,6882821387940839E-4|2,0164927351227134E-8|6,3169898611315702E-9|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|4|1|0|0|0|0|0|0|0|0|8,065970940490854E-3|9,2561586017741535E-3|3,7848156645258847E-2|200|9|0|0|4|1|1|7000|2|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,53119350021602119|1,5029682318039399E-2|0|0|74,833050890707042|0|miejska|30-35TYS|200-500TYS|1|0|0|neighbourhood|0|17,258127345256234|0
3252|0,14626865671641792|0,48829213137029087|,168421052631|,178770949720|0|0|0|14112|14629|2698,3854560616683|942,05087608279041|456205014,82805419|87456223,598299026|30590467,83739157|3540190|18859817|2526655|551627|3,472222222222222E-3|1,0740785043423586E-7|49|13|2|1|4,2517006802721087E-4|1,3151981685824799E-8|3,5739724990857238E-6|6|4|1|0|0|0|0|3|0|0|2|0|2|3|0|0|3|5|21|1|0|0|0|0|0|1|0|0|3,5071951162199471E-3|2,2868584049390611E-3|3,2689921753261729E-3|167,09224246461767|6|2|1|16|2|0|8054|10|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|76,716545033253055|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
3253|0,18208955223880596|0,11748834362934789|,121052631578|,128491620111|0|1|0|45|2487|7,1411046701327869|1,7852759743978632|892050,82197986403|142728,1222523757|35682,026702928764|12077|72569|10433|8363|0,33333333333333331|1,6815185447291242E-5|15|1|1|1|0|0|0|0|3|2|2|0|0|0|0|0|0|1|1|1|0|0|0|1|1|2|0|0|0|0|0|0|1|1|1|0,11210123631527495|0,7006327724481467|2,8025313929769591|38,925601992791215|0|0|0|5|3|0|106|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,39879873367400004|9,4999580597456362E-2|2,2039948474800479E-3|0|10,072064550661239|0|wiejska|20-25TYS|<20TYS|0|0|0|rural area|1|12,674877436326677|0
3258|0,20895522388059701|0,29300164724101163|,168421052631|,178770949720|1|1|0|3005|5588|481,11864131505672|120,2804629220383|102074801,88891773|16341840,317267178|4085487,3404744361|1829313|9805121|1296147|126061|7,9201331114808649E-2|2,331623432970284E-6|238|4|1|1|1,6638935108153077E-2|4,8983685566602605E-7|7,0635231955425597E-7|50|2|0|0|0|0|0|0|0|0|2|0|2|1|1|0|1|1|9|0|0|0|0|0|0|1|0|0|4,8983685566602606E-3|0,0122385236985014|2,4476884069450398E-2|111,63551692779475|8|0|0|26|5|3|736|21|2|2|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|51,972341326815332|0|miejska|30-35TYS|50-200TYS|0|0|0|institutional hub|0|5,8384432933262467|0
3260|0,2626865671641791|0,65779641254169086|,126315789473|,022346368715|1|1|0|10326|10873|1258,7804843226584|337,12163289973643|329029515,31877279|40034394,028272174|10776797,879688086|881329|4955487|733835|405606|3,0021305442572148E-3|9,4216471643786587E-8|31|5|1|1|1,7431725740848344E-3|5,4706338373811563E-8|1,2560355559133705E-5|18|1|0|0|1|0|0|0|0|0|3|0|3|3|1|1|1|4|10|0|0|0|0|0|0|1|0|0|2,4313928166138474E-3|4,9957044400062746E-3|0,01855838832952007|28,940141604274405|30|17|7|40|13|6|7000|80|6|1|1|1|1|0|0|0|0|1|1|0|0|0|1|1|0|24198|14700|14700|0|0|0|1|11,552864620673377|0|miejska|30-35TYS|200-500TYS|1|0|0|transport-institutinal hub|1|17,258127345256234|0
3267|0,27761194029850744|0,13428189814254671|,152631578947|,162011173184|1|0|0|180|3298|28,836911725478398|7,2092263798728347|4080828,2749564061|652932,30575018143|163233,04130818168|71542|406025|57357|24084|0,34999999999999998|1,543804241570861E-5|63|2|1|1|1,1111111111111112E-2|4,9009658462567017E-7|1,2587179855751047E-8|2|1|0|0|0|0|0|1|0|0|2|1|2|0|0|0|0|3|8|1|0|0|0|0|0|1|1|1|4,9009658462567017E-2|0,15315523388769345|0,61262106739285349|66,342859348575473|0|0|0|10|2|0|84|1|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,4587645821930327E-2|0|0|0|65,71429467291|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|3,4877927254608867|0
3270|0,18805970149253731|0,15392664285689545|,142105263157|,150837988826|0|0|0|228|4024|36,412024053091706|9,1030036362575384|5863659,3655519895|938187,34299957845|234546,77450403394|87022|489098|67109|30664|0,2982456140350877|1,1596853732583536E-5|68|3|1|1|4,3859649122807015E-2|1,7054196665564024E-6|1,1650425218263504E-7|10|3|1|0|1|0|0|2|0|0|2|0|2|0|0|0|0|2|14|0|0|0|1|0|0|1|0|0|5,1162589996692077E-2|0,10658851960236361|0,42635418974086176|160,28019830531355|1|0|0|16|5|3|245|7|2|2|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|1,1028725918414335E-3|0|0|0|100,23396989398439|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|institutional hub|0|7,9898252021914953|0
3271|0,14925373134328357|0,1138720983587895|,142105263157|,150837988826|0|0|0|968|2458|173,83906428516354|50,784383660655131|27689523,936616059|5085331,4514251538|1488723,4863917136|181697|974542|132677|405606|2,8925619834710745E-2|1,0112127627796941E-6|28|2|1|1|1,0330578512396695E-3|3,611474152784622E-8|6,3169898611315702E-9|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|7,2229483055692443E-3|1,9664401613777839E-2|6,7171641284691844E-2|200|4|0|0|1|0|0|7000|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,75121738233540925|0,78697403259223564|0,92759892962129065|0|200|0|miejska|30-35TYS|200-500TYS|1|0|0|neighbourhood|0|17,258127345256234|0
3282|0,19701492537313434|0,35386157195479356|,152631578947|,162011173184|0|1|0|100|405|14,447555221363512|3,5822969808784433|2641556,9721914246|382887,36741746927|94570,52036364557|6619|39797|5360|18051|0,47999999999999998|1,8171101553103887E-5|48|1|1|1|4,0000000000000001E-2|1,5142584627586573E-6|2,1395016128192804E-8|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,03785646156896643|0,26117341158181417|1,0574119674447895|200|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,70628408277548538|0,64346296453627372|0,55587065520225409|0|200|0|wiejska|25-30TYS|<20TYS|0|0|0|rural area|1|0|0
3290|0,14029850746268657|0,28839631745115579|,157894736842|,167597765363|0|0|0|8701|7398|1532,1126374770663|393,71909830012572|344070647,54373735|59747162,470543958|15216543,559397954|1141804|5935358|766198|1720398|4,1374554648890933E-3|1,0462967491414325E-7|36|4|3|3|2,2985863693828295E-4|5,8127597174524025E-9|8,3586008428363942E-7|2|0|0|0|0|0|0|1|0|0|4|3|4|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1,1625519434904806E-3|5,021158957095301E-3|1,9715384037705182E-2|92,037052684627525|6|2|0|3|0|0|25199|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|147,81207580500464|0|miejska|>35TYS|>500TYS|1|0|0|neighbourhood|0|14,647192103222626|0
3297|0,20298507462686566|0,40501649015370139|,147368421052|,156424581005|0|0|0|12433|13514|2095,4762733296534|670,71055982825987|408410458,16164827|68022046,23922734|21736422,463746872|2050565|10798048|1460130|632996|3,1368133193919409E-3|9,5492167794987897E-8|39|4|1|1|2,4129333226091852E-4|7,3455513688452226E-9|1,7317495162276235E-6|3|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|3|23|0|0|0|0|0|0|0|0|0|1,4691102737690446E-3|1,4701116112900972E-3|4,6005730780575857E-3|200|32|3|0|4|0|0|9588|4|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|3315|0|0|0|0|0|0|6,1112426223565421|0|miejska|30-35TYS|>500TYS|1|0|0|transport-institutinal hub|1|15,147015147015146|0
3304|0,20597014925373133|0,20573080030841234|,094736842105|,100558659217|1|0|0|337|423|49,704715914269464|12,426173558802441|8631641,3921106178|1283625,7306820271|320906,29270492028|108034|591308|80761|756183|2,3738872403560832E-2|9,2682256323948508E-7|8|1|1|1|8,9020771513353119E-3|3,4755846121480692E-7|2,8775547310111564E-7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,1585282040493564E-2|7,7904328037166362E-2|0,31161744806279629|200|5|2|0|0|0|0|25891|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,77230763527377111|0,87311491674417474|0,99999922267784236|0|121,76019720439864|0|miejska|25-30TYS|>500TYS|1|0|0|neighbourhood|0|34,239066469359933|0
3315|0,15522388059701492|0,36523763359728295|,152631578947|,162011173184|0|0|0|1600|1777|295,98307723941093|122,62491249859259|48227172,815063134|8920410,890917344|3690920,3283289764|212398|1153717|160126|551627|4,3750000000000004E-3|1,4514638929474298E-7|7|1|1|1|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|3|0|0|0|0|0|0|0|0|0|2,0735198470677573E-3|1,1210245943022513E-2|2,7093513569628823E-2|96,724175292784963|5|0|0|1|1|1|8054|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30583844611407851|5,0874510636005364E-2|0|0|82,579103819167372|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
3316|0,1373134328358209|0,39195907726910384|,152631578947|,128491620111|0|1|0|6854|7228|1495,0153415706793|583,11889875474071|222449651,06150678|48871971,759089068|19117103,75747161|513712|2742082|380183|38141|4,8147067405894372E-3|1,4834817605928985E-7|33|2|1|1|1,4590020426028595E-4|4,4953992745239346E-9|5,8588189222217985E-7|1|2|0|0|1|0|0|1|0|0|1|1|1|2|1|0|0|1|12|1|0|0|0|0|0|1|1|0|1,7981597098095739E-3|4,0923251671916546E-3|5,2309178873874464E-3|154,39308974758805|16|5|2|18|3|1|3380|43|9|4|1|1|1|1|0|0|0|1|0|1|1|1|0|0|0|1328|1328|1328|2,0721258341069509E-2|0|0|0|57,017997350834868|0|miejska|30-35TYS|20-50TYS|0|0|0|transport hub|1|88,618546970451746|0
3319|0,24776119402985075|0,48875219208947934|,136842105263|,145251396648|1|0|0|8915|8664|1214,4374633393581|352,96217912664133|289827486,48388809|39564650,37291754|11541704,806489823|1701558|9073112|1218636|551627|4,5989904655075716E-3|1,4146346330847141E-7|41|11|2|1|1,0095344924284913E-3|3,1052955360396163E-8|6,3383413356613562E-6|9|1|0|0|0|0|0|2|0|0|0|0|0|0|0|0|1|1|20|1|0|0|0|0|0|0|0|0|3,795361210715087E-3|5,0550174995834737E-3|8,6642312965560051E-3|113,40076830639846|18|2|0|63|16|8|8054|143|64|24|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|10687|0|0|0|0|0|0|69,885541295405275|0|miejska|30-35TYS|>500TYS|1|0|0|institutional hub|0|14,600445590951857|0
3324|0,25671641791044775|0,14692462167199008|,147368421052|,156424581005|1|0|0|36|504|5,7462355973656321|1,4365589596540229|809305,21936965443|129488,83836102382|32372,210949373639|18665|109415|15763|5821|0,52777777777777779|2,3476927548791267E-5|19|1|1|1|0,1111111111111111|4,9425110629034244E-6|3,2055438179063704E-8|4|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1235627765725856|0,77226733412491588|3,0890692068079111|200|0|0|0|0|0|0|189|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18559689651519851|0|0|0|200|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|neighbourhood|0|32,468647998625663|1
3328|0,22089552238805971|0,19513636344024801|,147368421052|,156424581005|1|0|0|85|3495|13,540310377477057|3,385077990903361|1897845,4539097487|303656,06305211817|75914,024655734305|69963|401661|56511|23839|0,50588235294117645|2,2657271650552876E-5|43|1|1|1|0|0|0|0|2|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|5,2691329419890402E-2|0,32931995164159272|1,3172796522578563|200|1|1|0|3|0|0|200|1|0|0|1|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|1,9030529175865514E-2|0|0|0|185,98565911540959|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|institutional hub|1|8,3896136582910366|0
3329|0,17611940298507461|0,16559152172756614|,142105263157|,150837988826|0|0|0|2668|2368|463,8954262461009|120,24161419857185|79228812,693036795|13799292,938907959|3571809,8320467323|442476|2498712|367718|356177|5,6221889055472268E-3|1,8932506357397817E-7|15|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|2|2|0|0|0|0|0|0|1|0|0|1,2621670904931878E-3|7,246748108234142E-3|0,02799701123581308|200|4|1|0|2|2|1|2965|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|106,54821131988132|0|miejska|25-30TYS|200-500TYS|1|0|0|shopping street|1|8,3245128124499903|0
